"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"06.07.2015","Mon","-0.18000","-0.15143","-0.07929","-0.04286","-0.01500","0.05714","0.16929"
"03.07.2015","Fri","-0.18000","-0.14929","-0.07929","-0.04429","-0.01500","0.05714","0.16929"
"02.07.2015","Thu","-0.18000","-0.14857","-0.08071","-0.04286","-0.01500","0.05786","0.16929"
"01.07.2015","Wed","-0.18000","-0.14857","-0.08000","-0.03571","-0.01286","0.05786","0.16929"
"30.06.2015","Tue","-0.10571","-0.14786","-0.08071","-0.03571","-0.01214","0.05786","0.16929"
"29.06.2015","Mon","-0.17857","-0.14214","-0.08071","-0.03643","-0.00929","0.05714","0.16929"
"26.06.2015","Fri","-0.17714","-0.13500","-0.07929","-0.03643","-0.01357","0.05643","0.16929"
"25.06.2015","Thu","-0.17857","-0.13500","-0.08000","-0.03929","-0.01500","0.05643","0.16929"
"24.06.2015","Wed","-0.17857","-0.12929","-0.07286","-0.04429","-0.01571","0.05500","0.16929"
"23.06.2015","Tue","-0.17857","-0.13500","-0.07286","-0.04286","-0.01571","0.05571","0.16929"
"22.06.2015","Mon","-0.17857","-0.12429","-0.07714","-0.04286","-0.01214","0.05571","0.17071"
"19.06.2015","Fri","-0.17857","-0.15571","-0.07357","-0.04286","-0.01214","0.05643","0.17214"
"18.06.2015","Thu","-0.17857","-0.15714","-0.07357","-0.04286","-0.01143","0.05643","0.17357"
"17.06.2015","Wed","-0.17857","-0.15786","-0.07571","-0.04214","-0.01143","0.05714","0.17429"
"16.06.2015","Tue","-0.17857","-0.15714","-0.07214","-0.04071","-0.01071","0.05643","0.17429"
"15.06.2015","Mon","-0.17857","-0.15571","-0.07071","-0.04071","-0.01071","0.05714","0.17429"
"12.06.2015","Fri","-0.17857","-0.15214","-0.07000","-0.04071","-0.01143","0.05571","0.17357"
"11.06.2015","Thu","-0.17714","-0.15643","-0.06857","-0.04000","-0.01429","0.05571","0.17357"
"10.06.2015","Wed","-0.17571","-0.15643","-0.07143","-0.04000","-0.01500","0.05500","0.17500"
"09.06.2015","Tue","-0.17714","-0.15500","-0.07071","-0.03857","-0.01429","0.05643","0.17500"
"08.06.2015","Mon","-0.17714","-0.15571","-0.07000","-0.03857","-0.01500","0.05643","0.17429"
"05.06.2015","Fri","-0.17714","-0.15143","-0.07000","-0.03857","-0.01357","0.05714","0.17429"
"04.06.2015","Thu","-0.17714","-0.15214","-0.07000","-0.03857","-0.01357","0.05714","0.17429"
"03.06.2015","Wed","-0.17857","-0.15143","-0.07000","-0.03857","-0.01429","0.05500","0.17286"
"02.06.2015","Tue","-0.17500","-0.15071","-0.07000","-0.03857","-0.01286","0.05500","0.17286"
"01.06.2015","Mon","-0.17357","-0.14714","-0.07000","-0.03357","-0.01357","0.05500","0.17286"
"29.05.2015","Fri","-0.11714","-0.14429","-0.06857","-0.03429","-0.01571","0.05500","0.17286"
"28.05.2015","Thu","-0.17214","-0.13857","-0.06857","-0.03357","-0.01286","0.05286","0.17214"
"27.05.2015","Wed","-0.17357","-0.12500","-0.06857","-0.03357","-0.01286","0.05286","0.17214"
"26.05.2015","Tue","-0.17571","-0.12571","-0.06857","-0.03357","-0.01286","0.05286","0.17214"
"22.05.2015","Fri","-0.17643","-0.12714","-0.06714","-0.03500","-0.01429","0.05357","0.17214"
"21.05.2015","Thu","-0.17786","-0.12857","-0.06500","-0.03500","-0.01429","0.05357","0.17214"
"20.05.2015","Wed","-0.17786","-0.14500","-0.06357","-0.03500","-0.01714","0.05357","0.17214"
"19.05.2015","Tue","-0.17786","-0.14643","-0.06429","-0.03571","-0.01714","0.05357","0.17214"
"18.05.2015","Mon","-0.17786","-0.14357","-0.06429","-0.03929","-0.01500","0.05357","0.17429"
"15.05.2015","Fri","-0.17786","-0.14143","-0.06286","-0.04000","-0.01500","0.05357","0.17429"
"14.05.2015","Thu","-0.17786","-0.13929","-0.06286","-0.04000","-0.01714","0.05357","0.17429"
"13.05.2015","Wed","-0.17714","-0.13571","-0.06000","-0.03929","-0.01429","0.05214","0.17429"
"12.05.2015","Tue","-0.17714","-0.13429","-0.06000","-0.03929","-0.01500","0.05357","0.17429"
"11.05.2015","Mon","-0.17571","-0.13429","-0.06000","-0.03929","-0.01643","0.05357","0.17286"
"08.05.2015","Fri","-0.17286","-0.13000","-0.06000","-0.03786","-0.01643","0.05357","0.17286"
"07.05.2015","Thu","-0.17286","-0.13357","-0.06000","-0.03714","-0.01714","0.05429","0.17286"
"06.05.2015","Wed","-0.17214","-0.13000","-0.05786","-0.03571","-0.01357","0.05500","0.17357"
"05.05.2015","Tue","-0.17214","-0.12857","-0.05786","-0.03571","-0.01143","0.05286","0.17286"
"01.05.2015","Fri","-0.09571","-0.11714","-0.05643","-0.03143","-0.00786","0.05786","0.17714"
"30.04.2015","Thu","-0.09571","-0.11714","-0.05643","-0.03143","-0.00786","0.05786","0.17643"
"29.04.2015","Wed","-0.16929","-0.11643","-0.05500","-0.02929","-0.00714","0.05286","0.17500"
"28.04.2015","Tue","-0.16929","-0.09429","-0.05357","-0.02643","-0.00857","0.05429","0.17357"
"27.04.2015","Mon","-0.17214","-0.09286","-0.05143","-0.02500","-0.00429","0.05857","0.17786"
"24.04.2015","Fri","-0.17214","-0.09286","-0.05071","-0.02500","-0.00429","0.05929","0.17857"
"23.04.2015","Thu","-0.17214","-0.09286","-0.04929","-0.02500","-0.00643","0.05929","0.17857"
"22.04.2015","Wed","-0.17071","-0.10071","-0.04571","-0.02357","-0.00500","0.06071","0.18000"
"21.04.2015","Tue","-0.16929","-0.11857","-0.04857","-0.02357","-0.00500","0.06000","0.18000"
"20.04.2015","Mon","-0.17214","-0.11714","-0.04857","-0.02286","-0.00429","0.06143","0.18143"
"17.04.2015","Fri","-0.17214","-0.11714","-0.04786","-0.01857","-0.00500","0.05929","0.18071"
"16.04.2015","Thu","-0.17286","-0.11500","-0.04357","-0.01786","-0.00143","0.06000","0.18214"
"15.04.2015","Wed","-0.17429","-0.11429","-0.04143","-0.01500","0.00500","0.06071","0.18214"
"14.04.2015","Tue","-0.16714","-0.11000","-0.03786","-0.01143","0.00500","0.06214","0.18500"
"13.04.2015","Mon","-0.16643","-0.10500","-0.03643","-0.00786","0.00714","0.06571","0.18857"
"10.04.2015","Fri","-0.16571","-0.10286","-0.03571","-0.00643","0.00714","0.06643","0.18857"
"09.04.2015","Thu","-0.16286","-0.10000","-0.03357","-0.00500","0.00643","0.06643","0.19000"
"08.04.2015","Wed","-0.16214","-0.09571","-0.03214","-0.00143","0.00714","0.06714","0.19214"
"07.04.2015","Tue","-0.15714","-0.08786","-0.02857","-0.00429","0.00857","0.06929","0.19500"
"02.04.2015","Thu","-0.16143","-0.09357","-0.02286","-0.00429","0.01000","0.06929","0.19500"
"01.04.2015","Wed","-0.15714","-0.08857","-0.02143","-0.00143","0.01000","0.07000","0.19500"
"31.03.2015","Tue","-0.02143","-0.08357","-0.01857","0.00286","0.01786","0.07000","0.19786"
"30.03.2015","Mon","-0.16286","-0.07571","-0.01714","0.00286","0.01786","0.07000","0.19786"
"27.03.2015","Fri","-0.15571","-0.04143","-0.01571","-0.00143","0.01357","0.07071","0.19857"
"26.03.2015","Thu","-0.14429","-0.04214","-0.02071","-0.00143","0.01357","0.07071","0.19857"
"25.03.2015","Wed","-0.14143","-0.03500","-0.01929","-0.00143","0.01357","0.07143","0.20000"
"24.03.2015","Tue","-0.13000","-0.03500","-0.01429","-0.00143","0.01357","0.07214","0.20000"
"23.03.2015","Mon","-0.13286","-0.05000","-0.01357","-0.00286","0.01357","0.07071","0.20000"
"20.03.2015","Fri","-0.12714","-0.08143","-0.01571","-0.00429","0.01429","0.06929","0.20000"
"19.03.2015","Thu","-0.12643","-0.08286","-0.01286","-0.00214","0.01714","0.07214","0.20143"
"18.03.2015","Wed","-0.12571","-0.07429","-0.01286","-0.00214","0.02000","0.07857","0.20571"
"17.03.2015","Tue","-0.12714","-0.07500","-0.01286","0.00071","0.01929","0.07286","0.20357"
"16.03.2015","Mon","-0.12714","-0.07357","-0.01071","0.00071","0.01929","0.07143","0.20357"
