Date,Hours,DK1,DK2,DK
2020-07-06,04 - 05,1702.0,652.0,2354.0
2020-07-06,05 - 06,2374.0,671.0,3045.0
2020-07-06,06 - 07,2267.0,674.0,2941.0
2020-07-06,07 - 08,2277.0,689.0,2966.0
2020-07-06,08 - 09,2519.0,726.0,3245.0
2020-07-06,09 - 10,2569.0,803.0,3372.0
2020-07-06,10 - 11,2827.0,941.0,3768.0
2020-07-06,11 - 12,3002.0,1095.0,4097.0
2020-07-06,12 - 13,2882.0,1089.0,3971.0
2020-07-06,13 - 14,2891.0,1163.0,4054.0
2020-07-06,14 - 15,2779.0,1181.0,3960.0
2020-07-06,15 - 16,2807.0,1244.0,4051.0
2020-07-06,16 - 17,2660.0,1212.0,3872.0
2020-07-06,17 - 18,3033.0,1161.0,4194.0
2020-07-06,18 - 19,3029.0,1107.0,4136.0
2020-07-06,19 - 20,2738.0,1034.0,3772.0
2020-07-06,20 - 21,2577.0,1015.0,3592.0
2020-07-06,21 - 22,2416.0,992.0,3408.0
2020-07-06,22 - 23,2643.0,979.0,3622.0
2020-07-06,23 - 00,2561.0,956.0,3517.0
2020-07-07,00 - 01,2918.0,916.0,3834.0
2020-07-07,01 - 02,3489.0,707.0,4196.0
2020-07-07,02 - 03,3465.0,820.0,4285.0
2020-07-07,03 - 04,3266.0,765.0,4031.0
2020-07-07,04 - 05,3097.0,708.0,3805.0
2020-07-07,05 - 06,2973.0,722.0,3695.0
2020-07-07,06 - 07,2861.0,656.0,3517.0
2020-07-07,07 - 08,3131.0,738.0,3869.0
2020-07-07,08 - 09,3263.0,760.0,4023.0
2020-07-07,09 - 10,3288.0,789.0,4077.0
2020-07-07,10 - 11,3305.0,796.0,4101.0
2020-07-07,11 - 12,3331.0,792.0,4123.0
2020-07-07,12 - 13,3255.0,770.0,4025.0
2020-07-07,13 - 14,3389.0,802.0,4191.0
2020-07-07,14 - 15,3445.0,904.0,4349.0
2020-07-07,15 - 16,3399.0,903.0,4302.0
2020-07-07,16 - 17,3511.0,880.0,4391.0
2020-07-07,17 - 18,3594.0,721.0,4315.0
2020-07-07,18 - 19,3443.0,616.0,4059.0
2020-07-07,19 - 20,3101.0,610.0,3711.0
2020-07-07,20 - 21,2943.0,593.0,3536.0
2020-07-07,21 - 22,3252.0,574.0,3826.0
2020-07-07,22 - 23,3091.0,521.0,3612.0
2020-07-07,23 - 00,2892.0,459.0,3351.0
2020-07-08,00 - 01,2725.0,428.0,3153.0
2020-07-08,01 - 02,2530.0,468.0,2998.0
2020-07-08,02 - 03,2398.0,471.0,2869.0
2020-07-08,03 - 04,2444.0,473.0,2917.0
2020-07-08,04 - 05,2485.0,467.0,2952.0
2020-07-08,05 - 06,2478.0,505.0,2983.0
2020-07-08,06 - 07,2483.0,484.0,2967.0
2020-07-08,07 - 08,2580.0,493.0,3073.0
2020-07-08,08 - 09,2837.0,489.0,3326.0
2020-07-08,09 - 10,3024.0,536.0,3560.0
2020-07-08,10 - 11,3044.0,633.0,3677.0
2020-07-08,11 - 12,2908.0,649.0,3557.0
2020-07-08,12 - 13,2874.0,669.0,3543.0
2020-07-08,13 - 14,2903.0,729.0,3632.0
2020-07-08,14 - 15,2951.0,772.0,3723.0
2020-07-08,15 - 16,2907.0,726.0,3633.0
2020-07-08,16 - 17,3021.0,747.0,3768.0
2020-07-08,17 - 18,3071.0,705.0,3776.0
2020-07-08,18 - 19,2842.0,645.0,3487.0
2020-07-08,19 - 20,2623.0,516.0,3139.0
2020-07-08,20 - 21,2436.0,432.0,2868.0
2020-07-08,21 - 22,2189.0,389.0,2578.0
2020-07-08,22 - 23,1952.0,355.0,2307.0
2020-07-08,23 - 00,1837.0,338.0,2175.0
2020-07-09,00 - 01,1679.0,316.0,1995.0
2020-07-09,01 - 02,1618.0,269.0,1887.0
2020-07-09,02 - 03,1544.0,231.0,1775.0
2020-07-09,03 - 04,1385.0,188.0,1573.0
2020-07-09,04 - 05,1281.0,175.0,1456.0
2020-07-09,05 - 06,1206.0,182.0,1388.0
2020-07-09,06 - 07,1161.0,196.0,1357.0
2020-07-09,07 - 08,1259.0,253.0,1512.0
2020-07-09,08 - 09,1518.0,313.0,1831.0
2020-07-09,09 - 10,1629.0,313.0,1942.0
2020-07-09,10 - 11,1588.0,322.0,1910.0
2020-07-09,11 - 12,1525.0,323.0,1848.0
2020-07-09,12 - 13,1464.0,326.0,1790.0
2020-07-09,13 - 14,1324.0,329.0,1653.0
2020-07-09,14 - 15,1431.0,327.0,1758.0
2020-07-09,15 - 16,1429.0,327.0,1756.0
2020-07-09,16 - 17,1382.0,325.0,1707.0
2020-07-09,17 - 18,1305.0,313.0,1618.0
2020-07-09,18 - 19,1296.0,272.0,1568.0
2020-07-09,19 - 20,1258.0,218.0,1476.0
2020-07-09,20 - 21,1040.0,192.0,1232.0
2020-07-09,21 - 22,892.0,156.0,1048.0
2020-07-09,22 - 23,940.0,147.0,1087.0
2020-07-09,23 - 00,956.0,148.0,1104.0
2020-07-10,00 - 01,900.0,150.0,1050.0
2020-07-10,01 - 02,905.0,147.0,1052.0
2020-07-10,02 - 03,819.0,145.0,964.0
2020-07-10,03 - 04,771.0,143.0,914.0
2020-07-10,04 - 05,782.0,141.0,923.0
2020-07-10,05 - 06,764.0,198.0,962.0
2020-07-10,06 - 07,777.0,254.0,1031.0
2020-07-10,07 - 08,996.0,277.0,1273.0
2020-07-10,08 - 09,1143.0,313.0,1456.0
2020-07-10,09 - 10,1287.0,413.0,1700.0
2020-07-10,10 - 11,1404.0,356.0,1760.0
2020-07-10,11 - 12,1499.0,387.0,1886.0
2020-07-10,12 - 13,1660.0,441.0,2101.0
2020-07-10,13 - 14,1872.0,443.0,2315.0
2020-07-10,14 - 15,2081.0,424.0,2505.0
2020-07-10,15 - 16,2600.0,521.0,3121.0
2020-07-10,16 - 17,2939.0,437.0,3376.0
2020-07-10,17 - 18,3419.0,445.0,3864.0
2020-07-10,18 - 19,3563.0,610.0,4173.0
2020-07-10,19 - 20,3471.0,748.0,4219.0
2020-07-10,20 - 21,3312.0,720.0,4032.0
2020-07-10,21 - 22,3043.0,843.0,3886.0
2020-07-10,22 - 23,3010.0,929.0,3939.0
2020-07-10,23 - 00,3143.0,984.0,4127.0
2020-07-11,00 - 01,2797.0,989.0,3786.0
2020-07-11,01 - 02,2962.0,953.0,3915.0
2020-07-11,02 - 03,2607.0,900.0,3507.0
2020-07-11,03 - 04,2477.0,842.0,3319.0
2020-07-11,04 - 05,2509.0,834.0,3343.0
2020-07-11,05 - 06,2392.0,806.0,3198.0
2020-07-11,06 - 07,2388.0,711.0,3099.0
2020-07-11,07 - 08,2554.0,638.0,3192.0
2020-07-11,08 - 09,2762.0,780.0,3542.0
2020-07-11,09 - 10,3092.0,885.0,3977.0
2020-07-11,10 - 11,3557.0,927.0,4484.0
2020-07-11,11 - 12,3884.0,856.0,4740.0
2020-07-11,12 - 13,3969.0,833.0,4802.0
2020-07-11,13 - 14,3566.0,775.0,4341.0
2020-07-11,14 - 15,3721.0,803.0,4524.0
2020-07-11,15 - 16,3793.0,840.0,4633.0
2020-07-11,16 - 17,3741.0,810.0,4551.0
2020-07-11,17 - 18,3939.0,789.0,4728.0
2020-07-11,18 - 19,3694.0,795.0,4489.0
2020-07-11,19 - 20,3364.0,710.0,4074.0
2020-07-11,20 - 21,3045.0,566.0,3611.0
2020-07-11,21 - 22,2599.0,487.0,3086.0
2020-07-11,22 - 23,2447.0,484.0,2931.0
2020-07-11,23 - 00,2427.0,478.0,2905.0
2020-07-12,00 - 01,2412.0,500.0,2912.0
2020-07-12,01 - 02,2505.0,499.0,3004.0
2020-07-12,02 - 03,2464.0,416.0,2880.0
2020-07-12,03 - 04,2569.0,347.0,2916.0
2020-07-12,04 - 05,2609.0,361.0,2970.0
2020-07-12,05 - 06,2514.0,360.0,2874.0
2020-07-12,06 - 07,2507.0,386.0,2893.0
2020-07-12,07 - 08,2687.0,414.0,3101.0
2020-07-12,08 - 09,3001.0,605.0,3606.0
2020-07-12,09 - 10,3307.0,693.0,4000.0
2020-07-12,10 - 11,3402.0,762.0,4164.0
2020-07-12,11 - 12,3412.0,837.0,4249.0
2020-07-12,12 - 13,3454.0,889.0,4343.0
2020-07-12,13 - 14,3471.0,876.0,4347.0
2020-07-12,14 - 15,3611.0,851.0,4462.0
2020-07-12,15 - 16,3574.0,743.0,4317.0
2020-07-12,16 - 17,3531.0,602.0,4133.0
2020-07-12,17 - 18,3256.0,485.0,3741.0
2020-07-12,18 - 19,3026.0,469.0,3495.0
2020-07-12,19 - 20,2604.0,444.0,3048.0
2020-07-12,20 - 21,2407.0,472.0,2879.0
2020-07-12,21 - 22,2189.0,518.0,2707.0
2020-07-12,22 - 23,2172.0,469.0,2641.0
2020-07-12,23 - 00,2112.0,471.0,2583.0
2020-07-13,00 - 01,2146.0,416.0,2562.0
2020-07-13,01 - 02,2121.0,384.0,2505.0
2020-07-13,02 - 03,1986.0,335.0,2321.0
2020-07-13,03 - 04,1845.0,312.0,2157.0
2020-07-13,04 - 05,1730.0,270.0,2000.0
2020-07-13,05 - 06,1597.0,268.0,1865.0
2020-07-13,06 - 07,1478.0,278.0,1756.0
2020-07-13,07 - 08,1492.0,301.0,1793.0
2020-07-13,08 - 09,1501.0,364.0,1865.0
2020-07-13,09 - 10,1538.0,398.0,1936.0
2020-07-13,10 - 11,1639.0,392.0,2031.0
2020-07-13,11 - 12,1728.0,422.0,2150.0
2020-07-13,12 - 13,1767.0,427.0,2194.0
2020-07-13,13 - 14,1935.0,435.0,2370.0
2020-07-13,14 - 15,1943.0,428.0,2371.0
2020-07-13,15 - 16,1964.0,422.0,2386.0
2020-07-13,16 - 17,1959.0,391.0,2350.0
2020-07-13,17 - 18,1854.0,342.0,2196.0
2020-07-13,18 - 19,1696.0,279.0,1975.0
2020-07-13,19 - 20,1677.0,254.0,1931.0
2020-07-13,20 - 21,1521.0,209.0,1730.0
2020-07-13,21 - 22,1465.0,146.0,1611.0
2020-07-13,22 - 23,1547.0,147.0,1694.0
2020-07-13,23 - 00,1548.0,144.0,1692.0
2020-07-14,00 - 01,1637.0,142.0,1779.0
2020-07-14,01 - 02,1731.0,141.0,1872.0
2020-07-14,02 - 03,1912.0,165.0,2077.0
2020-07-14,03 - 04,2042.0,224.0,2266.0
2020-07-14,04 - 05,2149.0,274.0,2423.0
2020-07-14,05 - 06,2095.0,268.0,2363.0
2020-07-14,06 - 07,1989.0,274.0,2263.0
2020-07-14,07 - 08,1994.0,262.0,2256.0
2020-07-14,08 - 09,2008.0,271.0,2279.0
2020-07-14,09 - 10,2037.0,316.0,2353.0
2020-07-14,10 - 11,1885.0,329.0,2214.0
2020-07-14,11 - 12,1826.0,315.0,2141.0
2020-07-14,12 - 13,1827.0,306.0,2133.0
2020-07-14,13 - 14,1696.0,333.0,2029.0
2020-07-14,14 - 15,1629.0,347.0,1976.0
2020-07-14,15 - 16,1597.0,398.0,1995.0
2020-07-14,16 - 17,1511.0,371.0,1882.0
2020-07-14,17 - 18,1440.0,367.0,1807.0
2020-07-14,18 - 19,1298.0,322.0,1620.0
2020-07-14,19 - 20,1130.0,249.0,1379.0
2020-07-14,20 - 21,979.0,254.0,1233.0
2020-07-14,21 - 22,862.0,236.0,1098.0
2020-07-14,22 - 23,784.0,201.0,985.0
2020-07-14,23 - 00,802.0,207.0,1009.0
2020-07-15,00 - 01,844.0,207.0,1051.0
2020-07-15,01 - 02,885.0,202.0,1087.0
2020-07-15,02 - 03,850.0,219.0,1069.0
2020-07-15,03 - 04,791.0,159.0,950.0
2020-07-15,04 - 05,766.0,159.0,925.0
2020-07-15,05 - 06,790.0,172.0,962.0
2020-07-15,06 - 07,829.0,194.0,1023.0
2020-07-15,07 - 08,956.0,229.0,1185.0
2020-07-15,08 - 09,1174.0,287.0,1461.0
2020-07-15,09 - 10,1226.0,311.0,1537.0
2020-07-15,10 - 11,1310.0,329.0,1639.0
2020-07-15,11 - 12,1428.0,368.0,1796.0
2020-07-15,12 - 13,1558.0,401.0,1959.0
2020-07-15,13 - 14,1522.0,360.0,1882.0
2020-07-15,14 - 15,1387.0,361.0,1748.0
2020-07-15,15 - 16,1449.0,345.0,1794.0
2020-07-15,16 - 17,1490.0,352.0,1842.0
2020-07-15,17 - 18,1393.0,336.0,1729.0
2020-07-15,18 - 19,1388.0,302.0,1690.0
2020-07-15,19 - 20,1242.0,240.0,1482.0
2020-07-15,20 - 21,1024.0,174.0,1198.0
2020-07-15,21 - 22,836.0,148.0,984.0
2020-07-15,22 - 23,761.0,164.0,925.0
2020-07-15,23 - 00,727.0,191.0,918.0
2020-07-16,00 - 01,735.0,192.0,927.0
2020-07-16,01 - 02,746.0,212.0,958.0
2020-07-16,02 - 03,781.0,224.0,1005.0
2020-07-16,03 - 04,728.0,223.0,951.0
2020-07-16,04 - 05,761.0,219.0,980.0
2020-07-16,05 - 06,732.0,226.0,958.0
2020-07-16,06 - 07,786.0,263.0,1049.0
2020-07-16,07 - 08,838.0,280.0,1118.0
2020-07-16,08 - 09,1027.0,357.0,1384.0
2020-07-16,09 - 10,1134.0,390.0,1524.0
2020-07-16,10 - 11,1172.0,439.0,1611.0
2020-07-16,11 - 12,1169.0,433.0,1602.0
2020-07-16,12 - 13,1189.0,424.0,1613.0
2020-07-16,13 - 14,1210.0,454.0,1664.0
2020-07-16,14 - 15,1159.0,471.0,1630.0
2020-07-16,15 - 16,1106.0,448.0,1554.0
2020-07-16,16 - 17,1113.0,430.0,1543.0
2020-07-16,17 - 18,1117.0,392.0,1509.0
2020-07-16,18 - 19,989.0,333.0,1322.0
2020-07-16,19 - 20,856.0,285.0,1141.0
2020-07-16,20 - 21,780.0,241.0,1021.0
2020-07-16,21 - 22,639.0,202.0,841.0
2020-07-16,22 - 23,639.0,193.0,832.0
2020-07-16,23 - 00,580.0,204.0,784.0
2020-07-17,00 - 01,537.0,222.0,759.0
2020-07-17,01 - 02,547.0,240.0,787.0
2020-07-17,02 - 03,563.0,248.0,811.0
2020-07-17,03 - 04,568.0,265.0,833.0
2020-07-17,04 - 05,598.0,241.0,839.0
2020-07-17,05 - 06,650.0,216.0,866.0
2020-07-17,06 - 07,699.0,221.0,920.0
2020-07-17,07 - 08,810.0,259.0,1069.0
2020-07-17,08 - 09,967.0,320.0,1287.0
2020-07-17,09 - 10,1105.0,357.0,1462.0
2020-07-17,10 - 11,1320.0,392.0,1712.0
2020-07-17,11 - 12,1471.0,411.0,1882.0
2020-07-17,12 - 13,1490.0,441.0,1931.0
2020-07-17,13 - 14,1451.0,456.0,1907.0
2020-07-17,14 - 15,1439.0,451.0,1890.0
2020-07-17,15 - 16,1462.0,458.0,1920.0
2020-07-17,16 - 17,1456.0,404.0,1860.0
2020-07-17,17 - 18,1445.0,355.0,1800.0
2020-07-17,18 - 19,1275.0,258.0,1533.0
2020-07-17,19 - 20,1089.0,186.0,1275.0
2020-07-17,20 - 21,974.0,161.0,1135.0
2020-07-17,21 - 22,869.0,148.0,1017.0
2020-07-17,22 - 23,768.0,122.0,890.0
2020-07-17,23 - 00,740.0,111.0,851.0
2020-07-18,00 - 01,815.0,103.0,918.0
2020-07-18,01 - 02,873.0,109.0,982.0
2020-07-18,02 - 03,957.0,113.0,1070.0
2020-07-18,03 - 04,1064.0,113.0,1177.0
2020-07-18,04 - 05,1120.0,156.0,1276.0
2020-07-18,05 - 06,1074.0,156.0,1230.0
2020-07-18,06 - 07,1112.0,170.0,1282.0
2020-07-18,07 - 08,1125.0,191.0,1316.0
2020-07-18,08 - 09,1304.0,248.0,1552.0
2020-07-18,09 - 10,1524.0,307.0,1831.0
2020-07-18,10 - 11,1778.0,328.0,2106.0
2020-07-18,11 - 12,1980.0,360.0,2340.0
2020-07-18,12 - 13,2087.0,380.0,2467.0
2020-07-18,13 - 14,2063.0,378.0,2441.0
2020-07-18,14 - 15,2070.0,403.0,2473.0
2020-07-18,15 - 16,2089.0,361.0,2450.0
2020-07-18,16 - 17,2102.0,320.0,2422.0
2020-07-18,17 - 18,2097.0,299.0,2396.0
2020-07-18,18 - 19,1907.0,244.0,2151.0
2020-07-18,19 - 20,1629.0,215.0,1844.0
2020-07-18,20 - 21,1411.0,202.0,1613.0
2020-07-18,21 - 22,1293.0,217.0,1510.0
2020-07-18,22 - 23,1235.0,254.0,1489.0
2020-07-18,23 - 00,1173.0,303.0,1476.0
2020-07-19,00 - 01,1046.0,352.0,1398.0
2020-07-19,01 - 02,1026.0,362.0,1388.0
2020-07-19,02 - 03,1042.0,319.0,1361.0
2020-07-19,03 - 04,997.0,254.0,1251.0
2020-07-19,04 - 05,864.0,218.0,1082.0
2020-07-19,05 - 06,760.0,197.0,957.0
2020-07-19,06 - 07,662.0,193.0,855.0
2020-07-19,07 - 08,630.0,200.0,830.0
2020-07-19,08 - 09,626.0,224.0,850.0
2020-07-19,09 - 10,683.0,248.0,931.0
2020-07-19,10 - 11,702.0,270.0,972.0
2020-07-19,11 - 12,765.0,310.0,1075.0
2020-07-19,12 - 13,849.0,338.0,1187.0
2020-07-19,13 - 14,893.0,341.0,1234.0
2020-07-19,14 - 15,1039.0,364.0,1403.0
2020-07-19,15 - 16,1107.0,346.0,1453.0
2020-07-19,16 - 17,1084.0,303.0,1387.0
2020-07-19,17 - 18,1041.0,269.0,1310.0
2020-07-19,18 - 19,1172.0,279.0,1451.0
2020-07-19,19 - 20,1262.0,265.0,1527.0
2020-07-19,20 - 21,1230.0,232.0,1462.0
2020-07-19,21 - 22,1094.0,300.0,1394.0
2020-07-19,22 - 23,1111.0,222.0,1333.0
2020-07-19,23 - 00,1073.0,206.0,1279.0
2020-07-20,00 - 01,1064.0,213.0,1277.0
2020-07-20,01 - 02,1253.0,268.0,1521.0
2020-07-20,02 - 03,1264.0,273.0,1537.0
2020-07-20,03 - 04,1374.0,205.0,1579.0
2020-07-20,04 - 05,1447.0,196.0,1643.0
2020-07-20,05 - 06,1478.0,238.0,1716.0
2020-07-20,06 - 07,1592.0,270.0,1862.0
2020-07-20,07 - 08,1804.0,326.0,2130.0
2020-07-20,08 - 09,2143.0,380.0,2523.0
2020-07-20,09 - 10,2562.0,382.0,2944.0
2020-07-20,10 - 11,2735.0,451.0,3186.0
2020-07-20,11 - 12,2843.0,490.0,3333.0
2020-07-20,12 - 13,2985.0,494.0,3479.0
2020-07-20,13 - 14,3006.0,496.0,3502.0
2020-07-20,14 - 15,3093.0,539.0,3632.0
2020-07-20,15 - 16,3170.0,574.0,3744.0
2020-07-20,16 - 17,3539.0,689.0,4228.0
2020-07-20,17 - 18,3584.0,665.0,4249.0
2020-07-20,18 - 19,3486.0,604.0,4090.0
2020-07-20,19 - 20,3190.0,584.0,3774.0
2020-07-20,20 - 21,2875.0,541.0,3416.0
2020-07-20,21 - 22,2514.0,503.0,3017.0
2020-07-20,22 - 23,2369.0,510.0,2879.0
2020-07-20,23 - 00,2387.0,478.0,2865.0
2020-07-21,00 - 01,2325.0,404.0,2729.0
2020-07-21,01 - 02,2318.0,391.0,2709.0
2020-07-21,02 - 03,2350.0,378.0,2728.0
2020-07-21,03 - 04,2247.0,321.0,2568.0
2020-07-21,04 - 05,2212.0,351.0,2563.0
2020-07-21,05 - 06,2218.0,380.0,2598.0
2020-07-21,06 - 07,2281.0,406.0,2687.0
2020-07-21,07 - 08,2372.0,459.0,2831.0
2020-07-21,08 - 09,2630.0,547.0,3177.0
2020-07-21,09 - 10,2949.0,641.0,3590.0
2020-07-21,10 - 11,3155.0,652.0,3807.0
2020-07-21,11 - 12,3314.0,700.0,4014.0
2020-07-21,12 - 13,3404.0,744.0,4148.0
2020-07-21,13 - 14,3402.0,718.0,4120.0
2020-07-21,14 - 15,3016.0,692.0,3708.0
2020-07-21,15 - 16,2813.0,732.0,3545.0
2020-07-21,16 - 17,2850.0,781.0,3631.0
2020-07-21,17 - 18,3416.0,727.0,4143.0
2020-07-21,18 - 19,3312.0,780.0,4092.0
2020-07-21,19 - 20,3005.0,697.0,3702.0
2020-07-21,20 - 21,2696.0,668.0,3364.0
2020-07-21,21 - 22,2384.0,660.0,3044.0
2020-07-21,22 - 23,2200.0,578.0,2778.0
2020-07-21,23 - 00,2163.0,518.0,2681.0
2020-07-22,00 - 01,2110.0,453.0,2563.0
2020-07-22,01 - 02,2156.0,425.0,2581.0
2020-07-22,02 - 03,2040.0,392.0,2432.0
2020-07-22,03 - 04,2019.0,361.0,2380.0
2020-07-22,04 - 05,1931.0,332.0,2263.0
2020-07-22,05 - 06,1875.0,329.0,2204.0
2020-07-22,06 - 07,1858.0,330.0,2188.0
2020-07-22,07 - 08,2015.0,401.0,2416.0
2020-07-22,08 - 09,2386.0,513.0,2899.0
2020-07-22,09 - 10,2691.0,521.0,3212.0
2020-07-22,10 - 11,2846.0,539.0,3385.0
2020-07-22,11 - 12,2887.0,558.0,3445.0
2020-07-22,12 - 13,2998.0,576.0,3574.0
2020-07-22,13 - 14,2956.0,596.0,3552.0
2020-07-22,14 - 15,2831.0,600.0,3431.0
2020-07-22,15 - 16,2843.0,585.0,3428.0
2020-07-22,16 - 17,2902.0,564.0,3466.0
2020-07-22,17 - 18,2769.0,555.0,3324.0
2020-07-22,18 - 19,2581.0,489.0,3070.0
2020-07-22,19 - 20,2269.0,347.0,2616.0
2020-07-22,20 - 21,2052.0,300.0,2352.0
2020-07-22,21 - 22,1828.0,287.0,2115.0
2020-07-22,22 - 23,1726.0,291.0,2017.0
2020-07-22,23 - 00,1658.0,288.0,1946.0
2020-07-23,00 - 01,1524.0,287.0,1811.0
2020-07-23,01 - 02,1477.0,285.0,1762.0
2020-07-23,02 - 03,1411.0,265.0,1676.0
2020-07-23,03 - 04,1309.0,253.0,1562.0
2020-07-23,04 - 05,1301.0,247.0,1548.0
2020-07-23,05 - 06,1305.0,232.0,1537.0
2020-07-23,06 - 07,1414.0,247.0,1661.0
2020-07-23,07 - 08,1359.0,253.0,1612.0
2020-07-23,08 - 09,1487.0,323.0,1810.0
2020-07-23,09 - 10,1648.0,373.0,2021.0
2020-07-23,10 - 11,1789.0,417.0,2206.0
2020-07-23,11 - 12,1914.0,455.0,2369.0
2020-07-23,12 - 13,1919.0,467.0,2386.0
2020-07-23,13 - 14,1855.0,457.0,2312.0
2020-07-23,14 - 15,1991.0,413.0,2404.0
2020-07-23,15 - 16,1989.0,354.0,2343.0
2020-07-23,16 - 17,1955.0,307.0,2262.0
2020-07-23,17 - 18,1773.0,261.0,2034.0
2020-07-23,18 - 19,1700.0,233.0,1933.0
2020-07-23,19 - 20,1591.0,256.0,1847.0
2020-07-23,20 - 21,1643.0,260.0,1903.0
2020-07-23,21 - 22,1756.0,215.0,1971.0
2020-07-23,22 - 23,1754.0,191.0,1945.0
2020-07-23,23 - 00,1863.0,252.0,2115.0
2020-07-24,00 - 01,2033.0,419.0,2452.0
2020-07-24,01 - 02,2005.0,352.0,2357.0
2020-07-24,02 - 03,2233.0,401.0,2634.0
2020-07-24,03 - 04,2309.0,367.0,2676.0
2020-07-24,04 - 05,2339.0,414.0,2753.0
2020-07-24,05 - 06,2198.0,499.0,2697.0
2020-07-24,06 - 07,1971.0,545.0,2516.0
2020-07-24,07 - 08,1922.0,504.0,2426.0
2020-07-24,08 - 09,2218.0,473.0,2691.0
2020-07-24,09 - 10,2616.0,406.0,3022.0
2020-07-24,10 - 11,2813.0,494.0,3307.0
2020-07-24,11 - 12,2876.0,704.0,3580.0
2020-07-24,12 - 13,3075.0,859.0,3934.0
2020-07-24,13 - 14,3382.0,862.0,4244.0
2020-07-24,14 - 15,3465.0,1027.0,4492.0
2020-07-24,15 - 16,3396.0,1118.0,4514.0
2020-07-24,16 - 17,2839.0,1128.0,3967.0
2020-07-24,17 - 18,2638.0,1021.0,3659.0
2020-07-24,18 - 19,2128.0,1016.0,3144.0
2020-07-24,19 - 20,1866.0,960.0,2826.0
2020-07-24,20 - 21,1714.0,875.0,2589.0
2020-07-24,21 - 22,1476.0,801.0,2277.0
2020-07-24,22 - 23,1413.0,690.0,2103.0
2020-07-24,23 - 00,1288.0,586.0,1874.0
2020-07-25,00 - 01,1182.0,478.0,1660.0
2020-07-25,01 - 02,1127.0,374.0,1501.0
2020-07-25,02 - 03,1121.0,284.0,1405.0
2020-07-25,03 - 04,1026.0,224.0,1250.0
2020-07-25,04 - 05,985.0,177.0,1162.0
2020-07-25,05 - 06,961.0,153.0,1114.0
2020-07-25,06 - 07,921.0,167.0,1088.0
2020-07-25,07 - 08,879.0,211.0,1090.0
2020-07-25,08 - 09,973.0,282.0,1255.0
2020-07-25,09 - 10,1107.0,330.0,1437.0
2020-07-25,10 - 11,1244.0,368.0,1612.0
2020-07-25,11 - 12,1431.0,386.0,1817.0
2020-07-25,12 - 13,1651.0,436.0,2087.0
2020-07-25,13 - 14,1902.0,448.0,2350.0
2020-07-25,14 - 15,2070.0,403.0,2473.0
2020-07-25,15 - 16,2042.0,402.0,2444.0
2020-07-25,16 - 17,1892.0,358.0,2250.0
2020-07-25,17 - 18,1847.0,323.0,2170.0
2020-07-25,18 - 19,1757.0,263.0,2020.0
2020-07-25,19 - 20,1671.0,254.0,1925.0
2020-07-25,20 - 21,1688.0,289.0,1977.0
2020-07-25,21 - 22,1736.0,332.0,2068.0
2020-07-25,22 - 23,1671.0,343.0,2014.0
2020-07-25,23 - 00,1687.0,400.0,2087.0
2020-07-26,00 - 01,1622.0,354.0,1976.0
2020-07-26,01 - 02,1770.0,326.0,2096.0
2020-07-26,02 - 03,1880.0,296.0,2176.0
2020-07-26,03 - 04,1945.0,306.0,2251.0
2020-07-26,04 - 05,1938.0,324.0,2262.0
2020-07-26,05 - 06,2135.0,376.0,2511.0
2020-07-26,06 - 07,2383.0,509.0,2892.0
2020-07-26,07 - 08,2263.0,569.0,2832.0
2020-07-26,08 - 09,2303.0,497.0,2800.0
2020-07-26,09 - 10,2445.0,478.0,2923.0
2020-07-26,10 - 11,2518.0,472.0,2990.0
2020-07-26,11 - 12,2709.0,554.0,3263.0
2020-07-26,12 - 13,3004.0,625.0,3629.0
2020-07-26,13 - 14,2852.0,516.0,3368.0
2020-07-26,14 - 15,2530.0,480.0,3010.0
2020-07-26,15 - 16,2507.0,409.0,2916.0
2020-07-26,16 - 17,3215.0,501.0,3716.0
2020-07-26,17 - 18,3064.0,521.0,3585.0
2020-07-26,18 - 19,2718.0,577.0,3295.0
2020-07-26,19 - 20,2788.0,563.0,3351.0
2020-07-26,20 - 21,2653.0,418.0,3071.0
2020-07-26,21 - 22,2117.0,351.0,2468.0
2020-07-26,22 - 23,1808.0,404.0,2212.0
2020-07-26,23 - 00,1738.0,365.0,2103.0
2020-07-27,00 - 01,1631.0,279.0,1910.0
2020-07-27,01 - 02,1704.0,291.0,1995.0
2020-07-27,02 - 03,1629.0,317.0,1946.0
2020-07-27,03 - 04,1625.0,268.0,1893.0
2020-07-27,04 - 05,1561.0,248.0,1809.0
2020-07-27,05 - 06,1499.0,226.0,1725.0
2020-07-27,06 - 07,1595.0,183.0,1778.0
2020-07-27,07 - 08,1732.0,230.0,1962.0
2020-07-27,08 - 09,2074.0,299.0,2373.0
2020-07-27,09 - 10,2502.0,449.0,2951.0
2020-07-27,10 - 11,2687.0,477.0,3164.0
2020-07-27,11 - 12,2637.0,505.0,3142.0
2020-07-27,12 - 13,2563.0,509.0,3072.0
2020-07-27,13 - 14,2387.0,471.0,2858.0
2020-07-27,14 - 15,2541.0,495.0,3036.0
2020-07-27,15 - 16,2456.0,504.0,2960.0
2020-07-27,16 - 17,2358.0,451.0,2809.0
2020-07-27,17 - 18,2252.0,363.0,2615.0
2020-07-27,18 - 19,2144.0,357.0,2501.0
2020-07-27,19 - 20,1991.0,303.0,2294.0
2020-07-27,20 - 21,2012.0,330.0,2342.0
