"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 09, 2017","2,560.14","2,554.67","2,560.85","2,539.82","-","0.30%"
"Jun 08, 2017","2,552.47","2,564.38","2,574.66","2,543.88","-","-0.89%"
"Jun 07, 2017","2,575.32","2,565.70","2,583.33","2,557.05","-","0.53%"
"Jun 06, 2017","2,561.79","2,559.62","2,565.00","2,544.91","-","-0.30%"
"Jun 02, 2017","2,569.61","2,581.18","2,586.36","2,564.95","-","-0.40%"
"Jun 01, 2017","2,579.98","2,580.44","2,591.42","2,575.76","-","0.41%"
"May 31, 2017","2,569.46","2,593.44","2,593.97","2,569.38","-","-1.14%"
"May 30, 2017","2,599.16","2,604.56","2,605.38","2,591.33","-","-0.37%"
"May 29, 2017","2,608.70","2,604.27","2,611.17","2,599.95","-","0.18%"
"May 26, 2017","2,604.13","2,617.12","2,617.12","2,599.44","-","-1.01%"
"May 24, 2017","2,630.76","2,619.82","2,630.76","2,613.19","-","0.56%"
"May 23, 2017","2,615.98","2,621.35","2,621.35","2,608.62","-","-0.43%"
"May 22, 2017","2,627.35","2,630.82","2,630.83","2,612.38","-","0.26%"
"May 19, 2017","2,620.49","2,594.23","2,620.49","2,591.11","-","1.48%"
"May 18, 2017","2,582.17","2,592.86","2,611.22","2,563.80","-","-2.01%"
"May 16, 2017","2,635.19","2,620.80","2,635.19","2,611.33","-","0.61%"
"May 15, 2017","2,619.20","2,619.64","2,628.17","2,614.25","-","0.46%"
"May 12, 2017","2,607.24","2,600.19","2,610.50","2,593.36","-","0.12%"
"May 11, 2017","2,604.07","2,615.77","2,624.64","2,602.69","-","-0.59%"
"May 10, 2017","2,619.49","2,573.70","2,621.94","2,529.41","-","0.29%"
"May 09, 2017","2,611.88","2,593.02","2,611.88","2,592.63","-","1.16%"
"May 08, 2017","2,582.03","2,573.07","2,582.03","2,556.21","-","0.43%"
"May 05, 2017","2,571.00","2,522.54","2,573.37","2,518.82","-","1.58%"
"May 04, 2017","2,531.07","2,558.12","2,558.71","2,524.37","-","-0.45%"
"May 03, 2017","2,542.56","2,535.44","2,542.56","2,529.11","-","0.00%"
"May 02, 2017","2,542.55","2,509.87","2,542.55","2,509.87","-","1.25%"
"Apr 28, 2017","2,511.11","2,521.78","2,521.78","2,505.47","-","-0.45%"
"Apr 27, 2017","2,522.58","2,525.96","2,535.17","2,518.91","-","-0.26%"
"Apr 26, 2017","2,529.11","2,540.00","2,540.00","2,518.83","-","-1.02%"
"Apr 25, 2017","2,555.05","2,542.20","2,555.05","2,533.96","-","0.89%"
"Apr 24, 2017","2,532.52","2,523.94","2,538.51","2,513.19","-","1.49%"
"Apr 21, 2017","2,495.25","2,504.61","2,505.75","2,488.21","-","-0.42%"
"Apr 20, 2017","2,505.82","2,497.34","2,507.14","2,491.59","-","0.12%"
"Apr 19, 2017","2,502.73","2,509.74","2,509.74","2,496.21","-","-0.46%"
"Apr 18, 2017","2,514.20","2,571.05","2,571.05","2,504.77","-","-1.95%"
"Apr 12, 2017","2,564.17","2,559.86","2,569.85","2,557.33","-","0.48%"
"Apr 11, 2017","2,552.02","2,550.17","2,556.04","2,544.79","-","-0.17%"
"Apr 10, 2017","2,556.48","2,552.04","2,556.48","2,545.87","-","0.31%"
"Apr 07, 2017","2,548.52","2,551.08","2,559.67","2,539.03","-","-0.23%"
