"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 24, 2015","1,120.21","1,100.20","1,122.57","1,100.20","-","2.48%"
"Apr 23, 2015","1,093.07","1,078.22","1,094.90","1,065.95","-","0.92%"
"Apr 22, 2015","1,083.10","1,100.13","1,105.71","1,081.12","-","-1.45%"
"Apr 21, 2015","1,099.05","1,089.64","1,102.07","1,087.72","-","0.25%"
"Apr 20, 2015","1,096.33","1,107.05","1,110.65","1,091.41","-","-1.00%"
"Apr 17, 2015","1,107.41","1,146.72","1,146.86","1,098.41","-","-2.97%"
"Apr 16, 2015","1,141.36","1,140.63","1,144.36","1,121.93","-","1.04%"
"Apr 15, 2015","1,129.62","1,117.36","1,131.95","1,113.14","-","0.57%"
"Apr 14, 2015","1,123.17","1,107.03","1,125.13","1,100.96","-","1.19%"
"Apr 13, 2015","1,110.01","1,101.41","1,118.13","1,097.24","-","0.57%"
"Apr 10, 2015","1,103.69","1,092.82","1,105.03","1,085.94","-","0.97%"
"Apr 09, 2015","1,093.10","1,098.79","1,105.37","1,088.83","-","-0.68%"
"Apr 08, 2015","1,100.53","1,121.83","1,121.83","1,098.38","-","-2.00%"
"Apr 07, 2015","1,123.01","1,075.87","1,124.84","1,075.82","-","3.59%"
"Apr 06, 2015","1,084.14","1,081.09","1,084.83","1,072.17","-","0.32%"
"Apr 03, 2015","1,080.71","1,072.31","1,084.21","1,065.99","-","0.55%"
"Apr 02, 2015","1,074.84","1,071.54","1,078.28","1,067.80","-","0.94%"
"Apr 01, 2015","1,064.78","1,061.13","1,070.17","1,046.16","-","0.41%"
"Mar 31, 2015","1,060.47","1,061.08","1,070.32","1,050.43","-","-0.44%"
"Mar 30, 2015","1,065.20","1,061.95","1,080.50","1,060.52","-","-0.03%"
"Mar 27, 2015","1,065.57","1,049.79","1,070.73","1,049.31","-","-0.05%"
"Mar 26, 2015","1,066.08","1,099.72","1,099.72","1,060.22","-","-2.22%"
"Mar 25, 2015","1,090.25","1,128.58","1,128.58","1,081.27","-","-3.05%"
"Mar 24, 2015","1,124.51","1,117.84","1,133.31","1,110.71","-","0.97%"
"Mar 23, 2015","1,113.70","1,095.74","1,119.19","1,084.64","-","1.52%"
"Mar 20, 2015","1,097.03","1,078.46","1,104.53","1,072.07","-","1.82%"
"Mar 19, 2015","1,077.42","1,070.28","1,096.39","1,058.17","-","0.89%"
"Mar 18, 2015","1,067.89","1,060.27","1,071.17","1,054.02","-","0.52%"
"Mar 17, 2015","1,062.34","1,067.56","1,071.46","1,055.81","-","-0.60%"
"Mar 16, 2015","1,068.77","1,084.07","1,084.28","1,061.77","-","-1.60%"
"Mar 13, 2015","1,086.11","1,084.77","1,095.27","1,072.54","-","-0.15%"
"Mar 12, 2015","1,087.73","1,083.09","1,094.31","1,078.56","-","1.47%"
"Mar 11, 2015","1,072.02","1,061.66","1,079.95","1,058.88","-","0.75%"
"Mar 10, 2015","1,064.04","1,101.84","1,107.04","1,058.15","-","-4.01%"
"Mar 09, 2015","1,108.44","1,124.56","1,130.65","1,104.69","-","-1.63%"
"Mar 06, 2015","1,126.83","1,147.05","1,150.63","1,124.93","-","-1.72%"
"Mar 05, 2015","1,146.50","1,120.56","1,151.19","1,120.39","-","2.61%"
"Mar 04, 2015","1,117.37","1,142.14","1,143.62","1,114.35","-","-2.19%"
"Mar 03, 2015","1,142.33","1,139.12","1,155.65","1,137.85","-","0.34%"
"Mar 02, 2015","1,138.42","1,134.69","1,146.92","1,131.70","-","-0.36%"
"Feb 27, 2015","1,142.58","1,153.67","1,153.87","1,127.64","-","-0.93%"
"Feb 26, 2015","1,153.29","1,153.26","1,172.15","1,147.68","-","0.23%"
"Feb 25, 2015","1,150.61","1,127.57","1,153.06","1,125.68","-","2.25%"
"Feb 24, 2015","1,125.24","1,130.09","1,133.95","1,118.39","-","-0.75%"
"Feb 23, 2015","1,133.78","1,128.12","1,135.82","1,123.71","-","0.11%"
"Feb 20, 2015","1,132.49","1,121.53","1,133.01","1,102.10","-","0.70%"
"Feb 19, 2015","1,124.59","1,138.11","1,143.39","1,116.94","-","-1.23%"
"Feb 18, 2015","1,138.62","1,147.26","1,157.89","1,134.76","-","-0.49%"
"Feb 17, 2015","1,144.19","1,148.25","1,154.63","1,140.20","-","-0.45%"
"Feb 16, 2015","1,149.39","1,148.73","1,150.05","1,141.47","-","0.08%"
"Feb 13, 2015","1,148.46","1,146.54","1,155.32","1,143.84","-","1.28%"
"Feb 12, 2015","1,133.90","1,121.30","1,141.74","1,116.97","-","1.18%"
"Feb 11, 2015","1,120.70","1,136.19","1,146.41","1,115.90","-","-1.69%"
"Feb 10, 2015","1,139.96","1,116.76","1,142.77","1,112.39","-","1.99%"
"Feb 09, 2015","1,117.76","1,127.56","1,128.71","1,112.31","-","-1.32%"
"Feb 06, 2015","1,132.66","1,150.29","1,155.48","1,129.48","-","-1.77%"
"Feb 05, 2015","1,153.08","1,107.00","1,155.30","1,107.00","-","3.55%"
"Feb 04, 2015","1,113.54","1,132.75","1,141.22","1,102.53","-","-1.30%"
"Feb 03, 2015","1,128.25","1,122.84","1,132.89","1,118.77","-","0.51%"
"Feb 02, 2015","1,122.56","1,113.54","1,124.33","1,108.73","-","1.31%"
"Jan 30, 2015","1,108.00","1,095.11","1,109.61","1,094.87","-","1.00%"
"Jan 29, 2015","1,097.03","1,087.34","1,102.41","1,083.50","-","0.11%"
"Jan 28, 2015","1,095.85","1,083.75","1,101.34","1,083.55","-","0.84%"
"Jan 27, 2015","1,086.69","1,085.95","1,101.04","1,075.52","-","-0.17%"
"Jan 26, 2015","1,088.54","1,080.33","1,095.14","1,064.10","-","1.03%"
"Jan 23, 2015","1,077.46","1,083.12","1,098.07","1,066.74","-","-1.28%"
"Jan 22, 2015","1,091.42","1,127.95","1,127.95","1,082.59","-","-3.01%"
"Jan 21, 2015","1,125.31","1,120.82","1,135.99","1,119.85","-","0.40%"
"Jan 20, 2015","1,120.85","1,141.63","1,142.06","1,118.70","-","-1.83%"
"Jan 19, 2015","1,141.74","1,104.44","1,142.55","1,104.00","-","4.10%"
"Jan 16, 2015","1,096.74","1,098.69","1,113.87","1,083.45","-","-0.10%"
"Jan 15, 2015","1,097.86","1,103.78","1,114.09","1,043.70","-","-0.57%"
"Jan 14, 2015","1,104.19","1,086.88","1,109.47","1,079.34","-","1.31%"
"Jan 13, 2015","1,089.89","1,081.32","1,097.97","1,081.31","-","0.54%"
"Jan 12, 2015","1,084.08","1,086.04","1,091.50","1,078.10","-","-0.51%"
"Jan 09, 2015","1,089.66","1,094.77","1,096.76","1,079.56","-","-0.47%"
"Jan 08, 2015","1,094.80","1,072.39","1,099.81","1,072.34","-","2.61%"
"Jan 07, 2015","1,066.98","1,058.24","1,074.55","1,048.37","-","-0.22%"
"Jan 06, 2015","1,069.38","1,071.14","1,071.59","1,045.54","-","-0.59%"
"Jan 05, 2015","1,075.71","1,085.67","1,096.59","1,071.69","-","-2.20%"
"Jan 02, 2015","1,099.87","1,094.76","1,102.50","1,083.43","-","0.34%"
"Jan 01, 2015","1,096.19","1,101.63","1,104.39","1,096.19","-","0.00%"
"Dec 31, 2014","1,096.19","1,106.20","1,113.96","1,095.59","-","-1.16%"
"Dec 30, 2014","1,109.05","1,107.09","1,111.69","1,094.34","-","-0.14%"
"Dec 29, 2014","1,110.60","1,107.91","1,123.69","1,095.80","-","0.18%"
"Dec 26, 2014","1,108.55","1,112.06","1,117.89","1,103.21","-","-0.13%"
"Dec 25, 2014","1,109.96","1,115.09","1,116.47","1,105.66","-","0.00%"
"Dec 24, 2014","1,109.96","1,116.48","1,120.00","1,101.70","-","-0.55%"
"Dec 23, 2014","1,116.10","1,105.61","1,122.39","1,104.19","-","0.55%"
"Dec 22, 2014","1,109.98","1,106.90","1,116.34","1,100.77","-","0.65%"
"Dec 19, 2014","1,102.81","1,082.44","1,108.10","1,074.01","-","2.12%"
"Dec 18, 2014","1,079.87","1,052.29","1,086.18","1,052.15","-","2.97%"
"Dec 17, 2014","1,048.71","1,008.94","1,053.34","1,005.44","-","3.35%"
"Dec 16, 2014","1,014.69","1,049.89","1,049.89","953.18","-","-3.65%"
"Dec 15, 2014","1,053.16","1,063.15","1,069.05","1,043.02","-","-1.44%"
"Dec 12, 2014","1,068.53","1,086.58","1,086.58","1,064.35","-","-2.26%"
"Dec 11, 2014","1,093.28","1,124.22","1,125.74","1,087.03","-","-2.42%"
"Dec 10, 2014","1,120.37","1,112.54","1,133.13","1,109.34","-","0.19%"
"Dec 09, 2014","1,118.25","1,130.63","1,130.63","1,114.55","-","-0.94%"
"Dec 08, 2014","1,128.91","1,145.65","1,145.82","1,113.31","-","-1.57%"
"Dec 05, 2014","1,146.89","1,152.96","1,156.17","1,135.01","-","-0.87%"
"Dec 04, 2014","1,156.93","1,165.74","1,177.10","1,147.93","-","-0.98%"
"Dec 03, 2014","1,168.40","1,167.91","1,187.14","1,165.90","-","-0.20%"
"Dec 02, 2014","1,170.73","1,167.07","1,193.98","1,166.86","-","0.28%"
"Dec 01, 2014","1,167.43","1,147.21","1,175.42","1,143.27","-","1.04%"
"Nov 28, 2014","1,155.40","1,173.27","1,178.48","1,151.55","-","-2.14%"
"Nov 27, 2014","1,180.71","1,206.21","1,206.21","1,177.46","-","-2.45%"
"Nov 26, 2014","1,210.36","1,223.03","1,225.95","1,198.15","-","-0.90%"
"Nov 25, 2014","1,221.34","1,229.30","1,231.00","1,209.48","-","-0.97%"
"Nov 24, 2014","1,233.32","1,229.81","1,239.49","1,227.09","-","0.21%"
"Nov 21, 2014","1,230.77","1,235.69","1,243.57","1,228.18","-","-0.23%"
"Nov 20, 2014","1,233.59","1,233.18","1,241.73","1,218.40","-","-0.09%"
"Nov 19, 2014","1,234.72","1,229.06","1,244.33","1,228.43","-","0.22%"
"Nov 18, 2014","1,232.03","1,232.07","1,250.50","1,229.88","-","0.24%"
