"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 08, 2016","364.34","364.34","364.34","364.34","-","0.18%"
"Jul 07, 2016","363.69","363.69","363.69","363.69","-","2.84%"
"Jul 06, 2016","353.63","353.63","353.63","353.63","-","-1.06%"
"Jul 05, 2016","357.42","357.42","357.42","357.42","-","-2.04%"
"Jul 04, 2016","364.85","364.85","364.85","364.85","-","-0.63%"
"Jul 01, 2016","367.18","367.18","367.18","367.18","-","1.77%"
"Jun 30, 2016","360.78","360.78","360.78","360.78","-","0.57%"
"Jun 29, 2016","358.73","358.73","358.73","358.73","-","2.34%"
"Jun 28, 2016","350.52","350.52","350.52","350.52","-","2.27%"
"Jun 27, 2016","342.74","342.74","342.74","342.74","-","-3.20%"
"Jun 24, 2016","354.06","354.06","354.06","354.06","-","-3.30%"
"Jun 23, 2016","366.13","366.13","366.13","366.13","-","0.72%"
"Jun 22, 2016","363.50","363.50","363.50","363.50","-","0.92%"
"Jun 21, 2016","360.20","360.20","360.20","360.20","-","-0.20%"
"Jun 20, 2016","360.91","360.91","360.91","360.91","-","2.31%"
"Jun 17, 2016","352.77","352.77","352.77","352.77","-","2.94%"
"Jun 16, 2016","342.71","342.71","342.71","342.71","-","-2.35%"
"Jun 15, 2016","350.94","350.94","350.94","350.94","-","0.35%"
"Jun 14, 2016","349.72","349.72","349.72","349.72","-","-1.40%"
"Jun 13, 2016","354.69","354.69","354.69","354.69","-","-1.40%"
"Jun 10, 2016","359.71","359.71","359.71","359.71","-","-1.55%"
"Jun 09, 2016","365.36","365.36","365.36","365.36","-","-1.60%"
"Jun 08, 2016","371.30","371.30","371.30","371.30","-","0.26%"
"Jun 07, 2016","370.33","370.33","370.33","370.33","-","1.36%"
"Jun 06, 2016","365.37","365.37","365.37","365.37","-","1.26%"
"Jun 03, 2016","360.84","360.84","360.84","360.84","-","-0.53%"
"Jun 02, 2016","362.78","362.78","362.78","362.78","-","-0.09%"
"Jun 01, 2016","363.11","363.11","363.11","363.11","-","-1.22%"
"May 31, 2016","367.59","367.59","367.59","367.59","-","-0.99%"
"May 30, 2016","371.27","371.27","371.27","371.27","-","0.62%"
"May 27, 2016","369.00","369.00","369.00","369.00","-","-0.59%"
"May 26, 2016","371.19","371.19","371.19","371.19","-","0.42%"
"May 25, 2016","369.62","369.62","369.62","369.62","-","1.74%"
"May 24, 2016","363.30","363.30","363.30","363.30","-","1.00%"
"May 23, 2016","359.70","359.70","359.70","359.70","-","-0.12%"
"May 20, 2016","360.14","360.14","360.14","360.14","-","1.65%"
"May 19, 2016","354.30","354.30","354.30","354.30","-","-1.91%"
"May 18, 2016","361.19","361.19","361.19","361.19","-","1.41%"
"May 17, 2016","356.16","356.16","356.16","356.16","-","0.03%"
"May 16, 2016","356.07","356.07","356.07","356.07","-","-0.01%"
"May 13, 2016","356.09","356.09","356.09","356.09","-","-0.53%"
"May 12, 2016","357.98","357.98","357.98","357.98","-","-0.60%"
"May 11, 2016","360.14","360.14","360.14","360.14","-","0.19%"
"May 10, 2016","359.44","359.44","359.44","359.44","-","0.37%"
"May 09, 2016","358.13","358.13","358.13","358.13","-","-0.36%"
"May 06, 2016","359.42","359.42","359.42","359.42","-","0.04%"
"May 05, 2016","359.29","359.29","359.29","359.29","-","-0.05%"
"May 04, 2016","359.48","359.48","359.48","359.48","-","0.40%"
"May 03, 2016","358.03","358.03","358.03","358.03","-","-1.81%"
"May 02, 2016","364.62","364.62","364.62","364.62","-","-0.79%"
