"Date","Price","Open","High","Low","Vol.","Change %"
"May 22, 2018","2,679.97","2,679.97","2,679.97","2,679.97","-","-0.69%"
"May 21, 2018","2,698.60","2,698.60","2,698.60","2,698.60","-","0.85%"
"May 18, 2018","2,675.92","2,675.92","2,675.92","2,675.92","-","-0.39%"
"May 17, 2018","2,686.53","2,686.53","2,686.53","2,686.53","-","0.18%"
"May 16, 2018","2,681.82","2,681.82","2,681.82","2,681.82","-","1.15%"
"May 15, 2018","2,651.23","2,651.23","2,651.23","2,651.23","-","-0.20%"
"May 14, 2018","2,656.65","2,656.65","2,656.65","2,656.65","-","-0.67%"
"May 11, 2018","2,674.51","2,674.51","2,674.51","2,674.51","-","-0.40%"
"May 10, 2018","2,685.22","2,685.22","2,685.22","2,685.22","-","1.07%"
"May 09, 2018","2,656.89","2,656.89","2,656.89","2,656.89","-","1.33%"
"May 08, 2018","2,621.90","2,621.90","2,621.90","2,621.90","-","0.11%"
"May 07, 2018","2,619.10","2,619.10","2,619.10","2,619.10","-","-0.24%"
"May 04, 2018","2,625.33","2,625.33","2,625.33","2,625.33","-","0.32%"
"May 03, 2018","2,617.01","2,617.01","2,617.01","2,617.01","-","0.52%"
"May 02, 2018","2,603.60","2,603.60","2,603.60","2,603.60","-","0.65%"
"May 01, 2018","2,586.82","2,586.82","2,586.82","2,586.82","-","-0.96%"
"Apr 30, 2018","2,611.87","2,611.87","2,611.87","2,611.87","-","-0.75%"
"Apr 27, 2018","2,631.63","2,631.63","2,631.63","2,631.63","-","-0.37%"
"Apr 26, 2018","2,641.41","2,641.41","2,641.41","2,641.41","-","2.88%"
"Apr 25, 2018","2,567.48","2,567.48","2,567.48","2,567.48","-","-1.44%"
"Apr 24, 2018","2,604.91","2,604.91","2,604.91","2,604.91","-","-1.12%"
"Apr 23, 2018","2,634.44","2,634.44","2,634.44","2,634.44","-","-0.46%"
